"Marca","Modelo","Ano","Combustível","Tração","Preçoref"
"1307","Mercedes-Benz","GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel","2013","Diesel","4x4",130875
"1308","Mercedes-Benz","GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel","2014","Diesel","4x4",134566
"1309","Mercedes-Benz","GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel","2015","Diesel","4x4",155571
"1310","Mercedes-Benz","GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel","2013","Diesel","4x4",136014
"1311","Mercedes-Benz","GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel","2014","Diesel","4x4",149936
"1312","Mercedes-Benz","GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel","2015","Diesel","4x4",158450
"1313","Audi","A6 Allroad 3.0 TFSI V6 Quattro S tronic","2013","Gasolina","AWD",161782
"1314","Audi","A6 Allroad 3.0 TFSI V6 Quattro S tronic","2014","Gasolina","AWD",168041
"1315","Audi","A6 Allroad 3.0 TFSI V6 Quattro S tronic","2015","Gasolina","AWD",199900
"1316","Audi","A6 Allroad 3.0 TFSI V6 Quattro S tronic","2016","Gasolina","AWD",252291
"1317","Audi","A6 Allroad 3.0 TFSI V6 Quattro S tronic","2017","Gasolina","AWD",290093
"1318","Ford","EcoSport FREESTYLE 2.0 16V 4WD Flex 5p","2013","Flex","4x4",53320
"1319","Ford","EcoSport FREESTYLE 2.0 16V 4WD Flex 5p","2014","Flex","4x4",56120
"1320","Ford","EcoSport FREESTYLE 2.0 16V 4WD Flex 5p","2015","Flex","4x4",60526
"1321","Ford","EcoSport FREESTYLE 2.0 16V 4WD Flex 5p","2016","Flex","4x4",65785
"1322","Ford","EcoSport FREESTYLE 2.0 16V 4WD Flex 5p","2017","Flex","4x4",68854
"1323","Mercedes-Benz","GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2013","Gasolina","4x4",385324
"1324","Mercedes-Benz","GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2014","Gasolina","4x4",403590
"1325","Mercedes-Benz","GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2015","Gasolina","4x4",436509
"1326","Mercedes-Benz","GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2016","Gasolina","4x4",500666
"1327","Toyota","RAV4 2.5 4x4 16V Aut.","2013","Gasolina","4x4",90746
"1328","Toyota","RAV4 2.5 4x4 16V Aut.","2014","Gasolina","4x4",98312
"1329","Toyota","RAV4 2.5 4x4 16V Aut.","2015","Gasolina","4x4",114741
"1330","Toyota","RAV4 2.5 4x4 16V Aut.","2016","Gasolina","4x4",121980
"1331","Audi","Q5 3.0 V6 TFSI 272cv Quattro Tiptronic","2013","Gasolina","AWD",118900
"1332","Audi","Q5 3.0 V6 TFSI 272cv Quattro Tiptronic","2014","Gasolina","AWD",135840
"1333","Audi","Q5 3.0 V6 TFSI 272cv Quattro Tiptronic","2015","Gasolina","AWD",155966
"1334","Audi","Q5 3.0 V6 TFSI 272cv Quattro Tiptronic","2016","Gasolina","AWD",183766
"1335","Audi","RS4 4.2 Avant 32V FSI Quattro S-tronic","2013","Gasolina","AWD",245101
"1336","Audi","RS4 4.2 Avant 32V FSI Quattro S-tronic","2014","Gasolina","AWD",304500
"1337","Audi","RS4 4.2 Avant 32V FSI Quattro S-tronic","2015","Gasolina","AWD",316589
"1338","Mercedes-Benz","G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2013","Gasolina","4x4",905653
"1339","Mercedes-Benz","G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2014","Gasolina","4x4",965000
"1340","Mercedes-Benz","G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2015","Gasolina","4x4",1036565
"1341","Mercedes-Benz","G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2016","Gasolina","4x4",1107198
"1342","Mercedes-Benz","G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.","2017","Gasolina","4x4",1138417
"1343","Ford","Ranger TROPICAB 3.2 20V 4X4 TB Diesel","2013","Diesel","4x4",97177
"1344","Ford","Ranger TROPICAB 3.2 20V 4X4 TB Diesel","2014","Diesel","4x4",100555
"1345","Ford","Ranger TROPICAB 3.2 20V 4X4 TB Diesel","2015","Diesel","4x4",105343
"1346","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2013","Diesel","4x4",123508
"1347","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2014","Diesel","4x4",136115
"1348","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2015","Diesel","4x4",142516
"1349","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2016","Diesel","4x4",149684
"1350","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2017","Diesel","4x4",161877
"1351","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2018","Diesel","4x4",173246
"1352","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2019","Diesel","4x4",198590
"1353","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2020","Diesel","4x4",207103
"1354","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.","2021","Diesel","4x4",227995
"1355","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Diesel","2013","Diesel","4x4",108899
"1356","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Diesel","2014","Diesel","4x4",115482
"1357","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Diesel","2015","Diesel","4x4",136234
"1358","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Diesel","2016","Diesel","4x4",144241
"1359","Ford","Ranger TROPIVAN 3.2 20V 4X4 TB Diesel","2017","Diesel","4x4",154135
"1360","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Aut.","2013","Diesel","4x4",122337
"1361","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Aut.","2014","Diesel","4x4",125787
"1362","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Aut.","2015","Diesel","4x4",130154
"1363","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Aut.","2016","Diesel","4x4",133631
"1364","Audi","Q5 2.0 16V TFSI 225cv Quattro Tiptronic","2013","Gasolina","AWD",102540
"1365","Audi","Q5 2.0 16V TFSI 225cv Quattro Tiptronic","2014","Gasolina","AWD",115423
"1366","Audi","Q5 2.0 16V TFSI 225cv Quattro Tiptronic","2015","Gasolina","AWD",128122
"1367","Audi","Q5 2.0 16V TFSI 225cv Quattro Tiptronic","2016","Gasolina","AWD",152497
"1368","Audi","Q5 2.0 16V TFSI 225cv Quattro Tiptronic","2017","Gasolina","AWD",190727
"1369","Mercedes-Benz","ML-350 Sport 3.0 V6 258cv 4X4 Diesel","2014","Diesel","4x4",171970
"1370","Mercedes-Benz","ML-350 Sport 3.0 V6 258cv 4X4 Diesel","2015","Diesel","4x4",193966
"1371","Audi","A8 4.0 TFSI Quattro Tiptronic","2013","Gasolina","AWD",291489
"1372","Audi","A8 4.0 TFSI Quattro Tiptronic","2015","Gasolina","AWD",310941
"1373","Audi","A8 4.0 TFSI Quattro Tiptronic","2016","Gasolina","AWD",354330
"1374","Audi","A8 4.0 TFSI Quattro Tiptronic","2017","Gasolina","AWD",525752
"1375","Audi","S7 4.0 TFSI 420/450cv Quattro S-tronic","2013","Gasolina","AWD",238320
"1376","Audi","S7 4.0 TFSI 420/450cv Quattro S-tronic","2014","Gasolina","AWD",264987
"1377","Audi","S7 4.0 TFSI 420/450cv Quattro S-tronic","2015","Gasolina","AWD",371457
"1378","Audi","S7 4.0 TFSI 420/450cv Quattro S-tronic","2016","Gasolina","AWD",403912
"1379","Mercedes-Benz","GL-350 Sport 3.0 V6 258cv 4x4 Diesel","2014","Diesel","4x4",243151
"1380","Mercedes-Benz","GL-350 Sport 3.0 V6 258cv 4x4 Diesel","2015","Diesel","4x4",271208
"1381","Mercedes-Benz","GL-350 Sport 3.0 V6 258cv 4x4 Diesel","2016","Diesel","4x4",319918
"1382","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2013","Gasolina","4x4",76896
"1383","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2014","Gasolina","4x4",86890
"1384","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2015","Gasolina","4x4",97052
"1385","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2016","Gasolina","4x4",108560
"1386","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2017","Gasolina","4x4",139509
"1387","Subaru","Forester XT 2.0 16V 4x4 Turbo Aut.","2018","Gasolina","4x4",164558
"1388","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2014","Gasolina","AWD",372842
"1389","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2015","Gasolina","AWD",423464
"1390","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2016","Gasolina","AWD",498239
"1391","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2017","Gasolina","AWD",547888
"1392","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2018","Gasolina","AWD",600060
"1393","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2021","Gasolina","AWD",1012030
"1394","Audi","RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p","2022","Gasolina","AWD",1039845
"1395","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2013","Diesel","4x4",99480
"1396","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2014","Diesel","4x4",111445
"1397","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2015","Diesel","4x4",114589
"1398","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2016","Diesel","4x4",124429
"1399","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2017","Diesel","4x4",135760
"1400","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2018","Diesel","4x4",142440
"1401","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2019","Diesel","4x4",167586
"1402","Ford","Ranger XLS 2.2 4x4 CD Diesel Mec.","2020","Diesel","4x4",172313
"1403","Hyundai","Grand Santa Fé  3.3 V6 4X4 Tiptronic","2013","Gasolina","4x4",91208
"1404","Hyundai","Grand Santa Fé  3.3 V6 4X4 Tiptronic","2014","Gasolina","4x4",108115
"1405","Hyundai","Grand Santa Fé  3.3 V6 4X4 Tiptronic","2015","Gasolina","4x4",123113
"1406","Hyundai","Grand Santa Fé  3.3 V6 4X4 Tiptronic","2016","Gasolina","4x4",136189
"1407","Renault","DUSTER TECHROAD 4X4 2.0 16V Mec.","2014","Gasolina","4x4",55947
"1408","Renault","DUSTER TECHROAD 4X4 2.0 16V Mec.","2015","Gasolina","4x4",58488
"1409","Suzuki","Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.","2013","Gasolina","4x4",58445
"1410","Suzuki","Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.","2014","Gasolina","4x4",68930
"1411","Suzuki","Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.","2015","Gasolina","4x4",72950
"1412","Nissan","Frontier PLATINUM CD 4x4 2.5 TB Diesel","2014","Diesel","4x4",116241
"1413","Volvo","V40 T-5 Cross Country 2.0 Awd Aut.","2013","Gasolina","AWD",70526
"1414","Volvo","V40 T-5 Cross Country 2.0 Awd Aut.","2014","Gasolina","AWD",86778
"1415","Volvo","V40 T-5 Cross Country 2.0 Awd Aut.","2015","Gasolina","AWD",93596
"1416","Volvo","V40 T-5 Cross Country 2.0 Awd Aut.","2016","Gasolina","AWD",112446
"1417","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2014","Gasolina","AWD",175120
"1418","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2015","Gasolina","AWD",188045
"1419","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2016","Gasolina","AWD",228118
"1420","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2017","Gasolina","AWD",263354
"1421","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2018","Gasolina","AWD",349692
"1422","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2019","Gasolina","AWD",407475
"1423","Audi","S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic","2020","Gasolina","AWD",464176
"1424","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2014","Gasolina","AWD",189900
"1425","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2015","Gasolina","AWD",198564
"1426","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2016","Gasolina","AWD",229540
"1427","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2017","Gasolina","AWD",246416
"1428","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2018","Gasolina","AWD",261186
"1429","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2021","Gasolina","AWD",550605
"1430","Audi","RS Q3 2.5 TFSI Quattro S-tronic 5p","2022","Gasolina","AWD",592748
"1431","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2014","Gasolina","AWD",414008
"1432","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2015","Gasolina","AWD",425683
"1433","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2016","Gasolina","AWD",535536
"1434","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2017","Gasolina","AWD",550637
"1435","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2018","Gasolina","AWD",602363
"1436","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2021","Gasolina","AWD",1040132
"1437","Audi","RS7 Sportback 4.0 TFSI Quattro Tiptronic","2022","Gasolina","AWD",1066802
"1438","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2015","Diesel","4x4",157333
"1439","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2016","Diesel","4x4",162133
"1440","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2017","Diesel","4x4",166868
"1441","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2018","Diesel","4x4",171146
"1442","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2019","Diesel","4x4",175535
"1443","Troller","T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel","2020","Diesel","4x4",180036
"1444","Audi","S3 Sedan 2.0 TFSI Quattro 286cv S-tronic","2014","Gasolina","AWD",160540
"1445","Audi","S3 Sedan 2.0 TFSI Quattro 286cv S-tronic","2015","Gasolina","AWD",207413
"1446","Audi","S3 Sedan 2.0 TFSI Quattro 286cv S-tronic","2016","Gasolina","AWD",223745
"1447","Dodge","JOURNEY RT 3.6 AWD V6 Aut.","2014","Gasolina","AWD",72488
"1448","Dodge","JOURNEY RT 3.6 AWD V6 Aut.","2015","Gasolina","AWD",79784
"1449","Dodge","JOURNEY RT 3.6 AWD V6 Aut.","2016","Gasolina","AWD",97317
"1450","Jeep","Cherokee Limited 3.2 4x4 V6 Aut.","2014","Gasolina","4x4",106374
"1451","Jeep","Cherokee Limited 3.2 4x4 V6 Aut.","2015","Gasolina","4x4",126791
"1452","Mahindra","SUV 2.2 4x4 (diesel) Mec.","2015","Gasolina","4x4",63381
"1453","Nissan","Frontier SV AT. CD 4x4 2.5 TB Dies. Aut.","2015","Diesel","4x4",119562
"1454","Nissan","Frontier SV AT. CD 4x4 2.5 TB Dies. Aut.","2016","Diesel","4x4",135521
"1455","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD","2015","Flex","4x4",101217
"1456","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD","2016","Flex","4x4",111720
"1457","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD","2017","Flex","4x4",118942
"1458","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD","2015","Flex","4x4",107490
"1459","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD","2016","Flex","4x4",115281
"1460","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD","2017","Flex","4x4",132300
"1461","Toyota","Hilux CD Limited 4x4 3.0 TDI Diesel Aut.","2015","Diesel","4x4",175650
"1462","Audi","A8 3.0 TFSI 310cv Quattro Tiptronic 4p","2015","Gasolina","AWD",280000
"1463","Audi","A8 3.0 TFSI 310cv Quattro Tiptronic 4p","2016","Gasolina","AWD",388409
"1464","Audi","S8 4.0 TFSI Quattro Tiptronic 4p","2013","Gasolina","AWD",324501
"1465","Audi","S8 4.0 TFSI Quattro Tiptronic 4p","2015","Gasolina","AWD",514619
"1466","Audi","S8 4.0 TFSI Quattro Tiptronic 4p","2016","Gasolina","AWD",584363
"1467","Audi","S8 4.0 TFSI Quattro Tiptronic 4p","2017","Gasolina","AWD",741183
"1468","Dodge","Durango Limited 3.6 24V 4x4 Aut.","2015","Gasolina","4x4",191381
"1469","Jeep","Cherokee Longitude 3.2 4x4 V6 Aut.","2015","Gasolina","4x4",110114
"1470","Jeep","Cherokee Trailhawk 3.2 4x4 V6 Aut.","2014","Gasolina","4x4",118204
"1471","Jeep","Cherokee Trailhawk 3.2 4x4 V6 Aut.","2015","Gasolina","4x4",134040
"1472","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2016","Diesel","4x4",104582
"1473","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2017","Diesel","4x4",113654
"1474","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2018","Diesel","4x4",123895
"1475","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2019","Diesel","4x4",137183
"1476","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2020","Diesel","4x4",144918
"1477","Jeep","Renegade Longitude 2.0 4x4 TB Diesel Aut","2021","Diesel","4x4",168526
"1478","Jeep","Renegade Sport 2.0 4x4 TB Diesel Aut.","2016","Diesel","4x4",99104
"1479","Jeep","Renegade Sport 2.0 4x4 TB Diesel Aut.","2017","Diesel","4x4",107794
"1480","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2015","Diesel","4x4",97242
"1481","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2016","Diesel","4x4",109207
"1482","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2017","Diesel","4x4",121242
"1483","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2018","Diesel","4x4",130239
"1484","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2019","Diesel","4x4",147632
"1485","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2020","Diesel","4x4",157890
"1486","Jeep","Renegade Trailhawk 2.0 4x4 TB Diesel Aut","2021","Diesel","4x4",174686
"1487","Land Rover","Discovery Sport HSE 2.0 4x4 Aut/ Flex","2015","Flex","4x4",152375
"1488","Land Rover","Discovery Sport HSE 2.0 4x4 Aut/ Flex","2016","Flex","4x4",165372
"1489","Land Rover","Discovery Sport HSE 2.0 4x4 Aut/ Flex","2017","Flex","4x4",198937
"1490","Land Rover","Discovery Sport HSE 2.0 4x4 Aut/ Flex","2018","Flex","4x4",225744
"1491","Land Rover","Discovery Sport HSE 2.0 4x4 Aut/ Flex","2019","Flex","4x4",274904
"1492","Land Rover","Discovery Sport HSE Lux. 2.0 4x4 /Flex","2015","Flex","4x4",170098
"1493","Land Rover","Discovery Sport HSE Lux. 2.0 4x4 /Flex","2016","Flex","4x4",175551
"1494","Land Rover","Discovery Sport HSE Lux. 2.0 4x4 /Flex","2017","Flex","4x4",216212
"1495","Land Rover","Discovery Sport HSE Lux. 2.0 4x4 /Flex","2018","Flex","4x4",243823
"1496","Land Rover","Discovery Sport HSE Lux. 2.0 4x4 /Flex","2019","Flex","4x4",277945
"1497","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2015","Flex","4x4",143099
"1498","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2016","Flex","4x4",153002
"1499","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2017","Flex","4x4",184102
"1500","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2018","Flex","4x4",203856
"1501","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2019","Flex","4x4",248736
"1502","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2020","Flex","4x4",317020
"1503","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2021","Flex","4x4",325658
"1504","Land Rover","Discovery Sport SE 2.0 4x4 Aut./Flex","2022","Flex","4x4",334238
"1505","Mitsubishi","Pajero 3.2 4x4 T.I. Dies. 5p Aut","2016","Diesel","4x4",159518
"1506","Mitsubishi","Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.","2016","Diesel","4x4",180308
"1507","Mitsubishi","Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.","2017","Diesel","4x4",194454
"1508","Mitsubishi","Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.","2018","Diesel","4x4",220974
"1509","Mitsubishi","Pajero HPE 3.5 4x4 Flex 5p Aut.","2016","Flex","4x4",116380
"1510","Mitsubishi","Pajero HPE 3.5 4x4 Flex 5p Aut.","2017","Flex","4x4",120376
"1511","Mitsubishi","Pajero HPE 3.5 4x4 Flex 5p Aut.","2018","Flex","4x4",196999
"1512","VW - VolksWagen","TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p","2015","Gasolina","AWD",184124
"1513","VW - VolksWagen","TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p","2016","Gasolina","AWD",257876
"1514","VW - VolksWagen","TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p","2017","Gasolina","AWD",280363
"1515","VW - VolksWagen","TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p","2018","Gasolina","AWD",311351
"1516","Mitsubishi","L200 Triton Savanaoff 3.2 CD TBI Die.Mec","2016","Diesel","4x4",104745
"1517","Mitsubishi","OUTLANDER PHEV Hybrid 2.0 16V 4x4 Aut.","2014","Gasolina","4x4",144161
"1518","Mitsubishi","OUTLANDER PHEV Hybrid 2.0 16V 4x4 Aut.","2015","Gasolina","4x4",150707
"1519","Land Rover","Discovery RAW 3.0 4x4 TDV6 Diesel Aut.","2015","Diesel","4x4",184779
"1520","Mitsubishi","ASX 2.0 16V  4x4 Aut.(By Armura-Blind.)","2015","Gasolina","4x4",77340
"1521","Mitsubishi","ASX 2.0 16V  4x4 Aut.(By Armura-Blind.)","2016","Gasolina","4x4",86973
"1522","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2015","Gasolina","4x4",113717
"1523","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2016","Gasolina","4x4",146679
"1524","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2018","Gasolina","4x4",162966
"1525","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2019","Gasolina","4x4",199999
"1526","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2020","Gasolina","4x4",211759
"1527","Subaru","Impreza SD WRX 2.0 16V TB 4x4 Aut.","2021","Gasolina","4x4",228577
"1528","Audi","S6 4.0 TFSI Quattro S-Tronic 4p","2013","Gasolina","AWD",238282
"1529","Audi","S6 4.0 TFSI Quattro S-Tronic 4p","2014","Gasolina","AWD",264735
"1530","Audi","S6 4.0 TFSI Quattro S-Tronic 4p","2015","Gasolina","AWD",323257
"1531","Audi","S6 4.0 TFSI Quattro S-Tronic 4p","2016","Gasolina","AWD",360749
"1532","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2016","Diesel","4x4",169109
"1533","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2017","Diesel","4x4",187842
"1534","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2018","Diesel","4x4",197504
"1535","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2019","Diesel","4x4",212725
"1536","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2020","Diesel","4x4",227149
"1537","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2021","Diesel","4x4",263477
"1538","GM - Chevrolet","S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.","2022","Diesel","4x4",276856
"1539","Land Rover","Discovery4 BLACK 3.0 4x4 SDV6 Dies. Aut.","2016","Diesel","4x4",258449
"1540","Mitsubishi","Pajero HPE-S 3.2 4x4 T.I.Diesel 5p Aut.","2016","Diesel","4x4",182153
"1541","Suzuki","Grand Vitara 4SPORT 2.0 16V 4x4 5p Aut.","2016","Gasolina","4x4",80745
"1542","VW - VolksWagen","AMAROK T. Dark Label CD 2.0 4x4 Dies Aut","2015","Diesel","4x4",134998
"1543","VW - VolksWagen","AMAROK T. Dark Label CD 2.0 4x4 Dies Aut","2016","Diesel","4x4",138805
"1544","Suzuki","Grand Vitara 4SPORT 2.0 16V 4x4 5p Mec.","2016","Gasolina","4x4",73690
"1545","Land Rover","Discovery Sport HSE 2.2 4x4 Diesel Aut.","2016","Diesel","4x4",188310
"1546","Land Rover","Discovery Sport HSE 2.2 4x4 Diesel Aut.","2017","Diesel","4x4",204222
"1547","Land Rover","Discovery Sport SE 2.2 4x4 Diesel Aut.","2016","Diesel","4x4",177915
"1548","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2016","Diesel","4x4",180086
"1549","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2017","Diesel","4x4",197893
"1550","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2018","Diesel","4x4",208197
"1551","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2019","Diesel","4x4",220386
"1552","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2020","Diesel","4x4",233462
"1553","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2021","Diesel","4x4",252845
"1554","Toyota","Hilux CD SR 4x4 2.8 TDI Diesel Aut.","2022","Diesel","4x4",259328
"1555","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2016","Diesel","4x4",195710
"1556","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2017","Diesel","4x4",206764
"1557","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2018","Diesel","4x4",218178
"1558","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2019","Diesel","4x4",241733
"1559","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2020","Diesel","4x4",255271
"1560","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2021","Diesel","4x4",268326
"1561","Toyota","Hilux CD SRV 4x4 2.8 TDI Diesel Aut.","2022","Diesel","4x4",275489
"1562","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2016","Diesel","4x4",209000
"1563","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2017","Diesel","4x4",222479
"1564","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2018","Diesel","4x4",239527
"1565","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2019","Diesel","4x4",264314
